locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
42641,Carapungo,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,pm25,11.27,µg/m³,-0.09548,-78.44988
42641,Carapungo,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,no2,64.40072245176,ppm,-0.09548,-78.44988
42644,El Camal,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,pm25,9.436,µg/m³,-0.25192,-78.51713
42643,Cotocollao,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,co,0.669755051,ppm,-0.11072,-78.49953
42645,Guamani,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,no2,8.22120878764,ppm,-0.33428,-78.5534
42647,San Antonio,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,pm25,0,µg/m³,0.00205,-78.45199
42643,Cotocollao,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,pm25,29.289,µg/m³,-0.11072,-78.49953
42646,Los Chillos,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,no2,41.34673806556,ppm,-0.29693,-78.45555
42642,Centro,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,co,0.658695317,ppm,-0.2215,-78.51413
42644,El Camal,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,no2,43.53931113198,ppm,-0.25192,-78.51713
42648,Tumbaco,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,so2,4.675383412364,ppm,-0.21484,-78.40326
42643,Cotocollao,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,no2,5.48331308892,ppm,-0.11072,-78.49953
42647,San Antonio,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,pm10,0,µg/m³,0.00205,-78.45199
42642,Centro,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,so2,5.279586162628,ppm,-0.2215,-78.51413
42641,Carapungo,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,so2,5.098068720276,ppm,-0.09548,-78.44988
42645,Guamani,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,pm25,14.273,µg/m³,-0.33428,-78.5534
42645,Guamani,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,so2,1.336845064108,ppm,-0.33428,-78.5534
42641,Carapungo,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,pm10,36.43428,µg/m³,-0.09548,-78.44988
42643,Cotocollao,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,so2,5.910498057612,ppm,-0.11072,-78.49953
42642,Centro,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,no2,26.05890013246,ppm,-0.2215,-78.51413
42648,Tumbaco,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,co,0.649478872,ppm,-0.21484,-78.40326
42648,Tumbaco,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,no2,28.16685416973,ppm,-0.21484,-78.40326
42642,Centro,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,pm25,12.282,µg/m³,-0.2215,-78.51413
42644,El Camal,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,so2,6.301315689912,ppm,-0.25192,-78.51713
42644,El Camal,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,co,0.846355876,ppm,-0.25192,-78.51713
42648,Tumbaco,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,pm25,9.507,µg/m³,-0.21484,-78.40326
42645,Guamani,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,co,0.488815055,ppm,-0.33428,-78.5534
42646,Los Chillos,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,so2,9.416623196268,ppm,-0.29693,-78.45555
42646,Los Chillos,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,co,0.899330399,ppm,-0.29693,-78.45555
42641,Carapungo,Quito,EC,2021-01-31T05:00:00+00:00,2021-01-31T04:00:00-01:00,co,0.721355694,ppm,-0.09548,-78.44988
42644,El Camal,Quito,EC,2021-01-31T01:00:00+00:00,2021-01-31T00:00:00-01:00,pm25,14.871,µg/m³,-0.25192,-78.51713
42643,Cotocollao,Quito,EC,2021-01-31T01:00:00+00:00,2021-01-31T00:00:00-01:00,co,0.550674002,ppm,-0.11072,-78.49953
42641,Carapungo,Quito,EC,2021-01-31T01:00:00+00:00,2021-01-31T00:00:00-01:00,co,0.656966518,ppm,-0.09548,-78.44988
42641,Carapungo,Quito,EC,2021-01-31T01:00:00+00:00,2021-01-31T00:00:00-01:00,pm10,33.07301,µg/m³,-0.09548,-78.44988
42645,Guamani,Quito,EC,2021-01-31T01:00:00+00:00,2021-01-31T00:00:00-01:00,co,0.471675902,ppm,-0.33428,-78.5534
42642,Centro,Quito,EC,2021-01-31T01:00:00+00:00,2021-01-31T00:00:00-01:00,co,0.550090103,ppm,-0.2215,-78.51413
42643,Cotocollao,Quito,EC,2021-01-31T01:00:00+00:00,2021-01-31T00:00:00-01:00,pm25,11.266,µg/m³,-0.11072,-78.49953
42646,Los Chillos,Quito,EC,2021-01-31T01:00:00+00:00,2021-01-31T00:00:00-01:00,co,0.530626803,ppm,-0.29693,-78.45555
42641,Carapungo,Quito,EC,2021-01-31T01:00:00+00:00,2021-01-31T00:00:00-01:00,pm25,9.072,µg/m³,-0.09548,-78.44988
42648,Tumbaco,Quito,EC,2021-01-31T01:00:00+00:00,2021-01-31T00:00:00-01:00,co,0.407492808,ppm,-0.21484,-78.40326
42648,Tumbaco,Quito,EC,2021-01-31T01:00:00+00:00,2021-01-31T00:00:00-01:00,pm25,7.919,µg/m³,-0.21484,-78.40326
42645,Guamani,Quito,EC,2021-01-31T01:00:00+00:00,2021-01-31T00:00:00-01:00,pm25,10.981,µg/m³,-0.33428,-78.5534
42642,Centro,Quito,EC,2021-01-31T01:00:00+00:00,2021-01-31T00:00:00-01:00,pm25,7.185,µg/m³,-0.2215,-78.51413
42644,El Camal,Quito,EC,2021-01-31T01:00:00+00:00,2021-01-31T00:00:00-01:00,co,0.641338633,ppm,-0.25192,-78.51713
42641,Carapungo,Quito,EC,2021-01-31T00:00:00+00:00,2021-01-30T23:00:00-01:00,co,0.652925021,ppm,-0.09548,-78.44988
42643,Cotocollao,Quito,EC,2021-01-31T00:00:00+00:00,2021-01-30T23:00:00-01:00,co,0.513979957,ppm,-0.11072,-78.49953
42644,El Camal,Quito,EC,2021-01-31T00:00:00+00:00,2021-01-30T23:00:00-01:00,co,0.608800575,ppm,-0.25192,-78.51713
42646,Los Chillos,Quito,EC,2021-01-31T00:00:00+00:00,2021-01-30T23:00:00-01:00,co,0.467531364,ppm,-0.29693,-78.45555
42641,Carapungo,Quito,EC,2021-01-31T00:00:00+00:00,2021-01-30T23:00:00-01:00,pm25,5.097,µg/m³,-0.09548,-78.44988
42645,Guamani,Quito,EC,2021-01-31T00:00:00+00:00,2021-01-30T23:00:00-01:00,pm25,11.137,µg/m³,-0.33428,-78.5534
42641,Carapungo,Quito,EC,2021-01-31T00:00:00+00:00,2021-01-30T23:00:00-01:00,pm10,32.70361,µg/m³,-0.09548,-78.44988
42644,El Camal,Quito,EC,2021-01-31T00:00:00+00:00,2021-01-30T23:00:00-01:00,pm25,3.096,µg/m³,-0.25192,-78.51713
42642,Centro,Quito,EC,2021-01-31T00:00:00+00:00,2021-01-30T23:00:00-01:00,pm25,11.628,µg/m³,-0.2215,-78.51413
42647,San Antonio,Quito,EC,2021-01-31T00:00:00+00:00,2021-01-30T23:00:00-01:00,pm10,0,µg/m³,0.00205,-78.45199
42647,San Antonio,Quito,EC,2021-01-31T00:00:00+00:00,2021-01-30T23:00:00-01:00,pm25,0,µg/m³,0.00205,-78.45199
42642,Centro,Quito,EC,2021-01-31T00:00:00+00:00,2021-01-30T23:00:00-01:00,co,0.52459318,ppm,-0.2215,-78.51413
42643,Cotocollao,Quito,EC,2021-01-31T00:00:00+00:00,2021-01-30T23:00:00-01:00,pm25,6.767,µg/m³,-0.11072,-78.49953
42645,Guamani,Quito,EC,2021-01-31T00:00:00+00:00,2021-01-30T23:00:00-01:00,co,0.466615444,ppm,-0.33428,-78.5534
42648,Tumbaco,Quito,EC,2021-01-31T00:00:00+00:00,2021-01-30T23:00:00-01:00,pm25,7.893,µg/m³,-0.21484,-78.40326
42648,Tumbaco,Quito,EC,2021-01-31T00:00:00+00:00,2021-01-30T23:00:00-01:00,co,0.402237717,ppm,-0.21484,-78.40326
42647,San Antonio,Quito,EC,2021-01-30T23:00:00+00:00,2021-01-30T22:00:00-01:00,pm25,0,µg/m³,0.00205,-78.45199
42645,Guamani,Quito,EC,2021-01-30T23:00:00+00:00,2021-01-30T22:00:00-01:00,pm25,9.609,µg/m³,-0.33428,-78.5534
42645,Guamani,Quito,EC,2021-01-30T23:00:00+00:00,2021-01-30T22:00:00-01:00,co,0.458406511,ppm,-0.33428,-78.5534
42643,Cotocollao,Quito,EC,2021-01-30T23:00:00+00:00,2021-01-30T22:00:00-01:00,pm25,9.256,µg/m³,-0.11072,-78.49953
42646,Los Chillos,Quito,EC,2021-01-30T23:00:00+00:00,2021-01-30T22:00:00-01:00,co,0.462780029,ppm,-0.29693,-78.45555
42644,El Camal,Quito,EC,2021-01-30T23:00:00+00:00,2021-01-30T22:00:00-01:00,pm25,25.629,µg/m³,-0.25192,-78.51713
42643,Cotocollao,Quito,EC,2021-01-30T23:00:00+00:00,2021-01-30T22:00:00-01:00,co,0.512525934,ppm,-0.11072,-78.49953
42647,San Antonio,Quito,EC,2021-01-30T23:00:00+00:00,2021-01-30T22:00:00-01:00,pm10,0,µg/m³,0.00205,-78.45199
42641,Carapungo,Quito,EC,2021-01-30T23:00:00+00:00,2021-01-30T22:00:00-01:00,pm10,33.49186,µg/m³,-0.09548,-78.44988
42642,Centro,Quito,EC,2021-01-30T23:00:00+00:00,2021-01-30T22:00:00-01:00,co,0.495237944,ppm,-0.2215,-78.51413
42642,Centro,Quito,EC,2021-01-30T23:00:00+00:00,2021-01-30T22:00:00-01:00,pm25,6.581,µg/m³,-0.2215,-78.51413
42641,Carapungo,Quito,EC,2021-01-30T23:00:00+00:00,2021-01-30T22:00:00-01:00,pm25,5.176,µg/m³,-0.09548,-78.44988
42648,Tumbaco,Quito,EC,2021-01-30T23:00:00+00:00,2021-01-30T22:00:00-01:00,pm25,12.865,µg/m³,-0.21484,-78.40326
42648,Tumbaco,Quito,EC,2021-01-30T23:00:00+00:00,2021-01-30T22:00:00-01:00,co,0.383278173,ppm,-0.21484,-78.40326
42641,Carapungo,Quito,EC,2021-01-30T23:00:00+00:00,2021-01-30T22:00:00-01:00,co,0.65224953,ppm,-0.09548,-78.44988
42644,El Camal,Quito,EC,2021-01-30T23:00:00+00:00,2021-01-30T22:00:00-01:00,co,0.573102593,ppm,-0.25192,-78.51713
42647,San Antonio,Quito,EC,2021-01-30T22:00:00+00:00,2021-01-30T21:00:00-01:00,pm10,0,µg/m³,0.00205,-78.45199
42642,Centro,Quito,EC,2021-01-30T22:00:00+00:00,2021-01-30T21:00:00-01:00,pm25,4.76,µg/m³,-0.2215,-78.51413
42641,Carapungo,Quito,EC,2021-01-30T22:00:00+00:00,2021-01-30T21:00:00-01:00,pm25,16.831,µg/m³,-0.09548,-78.44988
42641,Carapungo,Quito,EC,2021-01-30T22:00:00+00:00,2021-01-30T21:00:00-01:00,co,0.684226587,ppm,-0.09548,-78.44988
42647,San Antonio,Quito,EC,2021-01-30T22:00:00+00:00,2021-01-30T21:00:00-01:00,pm25,0,µg/m³,0.00205,-78.45199
42642,Centro,Quito,EC,2021-01-30T22:00:00+00:00,2021-01-30T21:00:00-01:00,co,0.513510548,ppm,-0.2215,-78.51413
42644,El Camal,Quito,EC,2021-01-30T22:00:00+00:00,2021-01-30T21:00:00-01:00,co,0.597145493,ppm,-0.25192,-78.51713
42643,Cotocollao,Quito,EC,2021-01-30T22:00:00+00:00,2021-01-30T21:00:00-01:00,pm25,13.44,µg/m³,-0.11072,-78.49953
42645,Guamani,Quito,EC,2021-01-30T22:00:00+00:00,2021-01-30T21:00:00-01:00,co,0.451399723,ppm,-0.33428,-78.5534
42646,Los Chillos,Quito,EC,2021-01-30T22:00:00+00:00,2021-01-30T21:00:00-01:00,co,0.481132776,ppm,-0.29693,-78.45555
42643,Cotocollao,Quito,EC,2021-01-30T22:00:00+00:00,2021-01-30T21:00:00-01:00,co,0.55458956,ppm,-0.11072,-78.49953
42648,Tumbaco,Quito,EC,2021-01-30T22:00:00+00:00,2021-01-30T21:00:00-01:00,pm25,11.432,µg/m³,-0.21484,-78.40326
42648,Tumbaco,Quito,EC,2021-01-30T22:00:00+00:00,2021-01-30T21:00:00-01:00,co,0.38342701,ppm,-0.21484,-78.40326
42644,El Camal,Quito,EC,2021-01-30T22:00:00+00:00,2021-01-30T21:00:00-01:00,pm25,36.579,µg/m³,-0.25192,-78.51713
42641,Carapungo,Quito,EC,2021-01-30T22:00:00+00:00,2021-01-30T21:00:00-01:00,pm10,33.39979,µg/m³,-0.09548,-78.44988
42645,Guamani,Quito,EC,2021-01-30T22:00:00+00:00,2021-01-30T21:00:00-01:00,pm25,20.122,µg/m³,-0.33428,-78.5534
42641,Carapungo,Quito,EC,2021-01-30T21:00:00+00:00,2021-01-30T20:00:00-01:00,pm10,33.47499,µg/m³,-0.09548,-78.44988
42647,San Antonio,Quito,EC,2021-01-30T21:00:00+00:00,2021-01-30T20:00:00-01:00,pm10,0,µg/m³,0.00205,-78.45199
42641,Carapungo,Quito,EC,2021-01-30T21:00:00+00:00,2021-01-30T20:00:00-01:00,co,0.725511681,ppm,-0.09548,-78.44988
42642,Centro,Quito,EC,2021-01-30T21:00:00+00:00,2021-01-30T20:00:00-01:00,pm25,12.965,µg/m³,-0.2215,-78.51413
42648,Tumbaco,Quito,EC,2021-01-30T21:00:00+00:00,2021-01-30T20:00:00-01:00,pm25,10.643,µg/m³,-0.21484,-78.40326
42641,Carapungo,Quito,EC,2021-01-30T21:00:00+00:00,2021-01-30T20:00:00-01:00,pm25,10.738,µg/m³,-0.09548,-78.44988
42644,El Camal,Quito,EC,2021-01-30T21:00:00+00:00,2021-01-30T20:00:00-01:00,co,0.655260617,ppm,-0.25192,-78.51713
42645,Guamani,Quito,EC,2021-01-30T21:00:00+00:00,2021-01-30T20:00:00-01:00,pm25,14.073,µg/m³,-0.33428,-78.5534
42645,Guamani,Quito,EC,2021-01-30T21:00:00+00:00,2021-01-30T20:00:00-01:00,co,0.454800076,ppm,-0.33428,-78.5534
42646,Los Chillos,Quito,EC,2021-01-30T21:00:00+00:00,2021-01-30T20:00:00-01:00,co,0.517700882,ppm,-0.29693,-78.45555
42643,Cotocollao,Quito,EC,2021-01-30T21:00:00+00:00,2021-01-30T20:00:00-01:00,co,0.624920767,ppm,-0.11072,-78.49953
42647,San Antonio,Quito,EC,2021-01-30T21:00:00+00:00,2021-01-30T20:00:00-01:00,pm25,0,µg/m³,0.00205,-78.45199
42643,Cotocollao,Quito,EC,2021-01-30T21:00:00+00:00,2021-01-30T20:00:00-01:00,pm25,9.908,µg/m³,-0.11072,-78.49953
42644,El Camal,Quito,EC,2021-01-30T21:00:00+00:00,2021-01-30T20:00:00-01:00,pm25,28.717,µg/m³,-0.25192,-78.51713
42648,Tumbaco,Quito,EC,2021-01-30T21:00:00+00:00,2021-01-30T20:00:00-01:00,co,0.407962217,ppm,-0.21484,-78.40326
42642,Centro,Quito,EC,2021-01-30T21:00:00+00:00,2021-01-30T20:00:00-01:00,co,0.586223147,ppm,-0.2215,-78.51413
42645,Guamani,Quito,EC,2021-01-30T20:00:00+00:00,2021-01-30T19:00:00-01:00,co,0.501844017,ppm,-0.33428,-78.5534
42646,Los Chillos,Quito,EC,2021-01-30T20:00:00+00:00,2021-01-30T19:00:00-01:00,co,0.526905878,ppm,-0.29693,-78.45555
42644,El Camal,Quito,EC,2021-01-30T20:00:00+00:00,2021-01-30T19:00:00-01:00,co,0.739811482,ppm,-0.25192,-78.51713
42641,Carapungo,Quito,EC,2021-01-30T20:00:00+00:00,2021-01-30T19:00:00-01:00,co,0.772601418,ppm,-0.09548,-78.44988
42647,San Antonio,Quito,EC,2021-01-30T20:00:00+00:00,2021-01-30T19:00:00-01:00,pm10,0,µg/m³,0.00205,-78.45199
42647,San Antonio,Quito,EC,2021-01-30T20:00:00+00:00,2021-01-30T19:00:00-01:00,pm25,0,µg/m³,0.00205,-78.45199
42648,Tumbaco,Quito,EC,2021-01-30T20:00:00+00:00,2021-01-30T19:00:00-01:00,pm25,9.635,µg/m³,-0.21484,-78.40326
42643,Cotocollao,Quito,EC,2021-01-30T20:00:00+00:00,2021-01-30T19:00:00-01:00,co,0.649799444,ppm,-0.11072,-78.49953
42648,Tumbaco,Quito,EC,2021-01-30T20:00:00+00:00,2021-01-30T19:00:00-01:00,co,0.434443754,ppm,-0.21484,-78.40326
42643,Cotocollao,Quito,EC,2021-01-30T20:00:00+00:00,2021-01-30T19:00:00-01:00,pm25,21.885,µg/m³,-0.11072,-78.49953
42642,Centro,Quito,EC,2021-01-30T20:00:00+00:00,2021-01-30T19:00:00-01:00,pm25,8.049,µg/m³,-0.2215,-78.51413
42644,El Camal,Quito,EC,2021-01-30T20:00:00+00:00,2021-01-30T19:00:00-01:00,pm25,15.701,µg/m³,-0.25192,-78.51713
42641,Carapungo,Quito,EC,2021-01-30T20:00:00+00:00,2021-01-30T19:00:00-01:00,pm10,34.02515,µg/m³,-0.09548,-78.44988
42645,Guamani,Quito,EC,2021-01-30T20:00:00+00:00,2021-01-30T19:00:00-01:00,pm25,15.91,µg/m³,-0.33428,-78.5534
42642,Centro,Quito,EC,2021-01-30T20:00:00+00:00,2021-01-30T19:00:00-01:00,co,0.651871713,ppm,-0.2215,-78.51413
42641,Carapungo,Quito,EC,2021-01-30T20:00:00+00:00,2021-01-30T19:00:00-01:00,pm25,6.141,µg/m³,-0.09548,-78.44988
42642,Centro,Quito,EC,2021-01-30T19:00:00+00:00,2021-01-30T18:00:00-01:00,co,0.67789529,ppm,-0.2215,-78.51413
42645,Guamani,Quito,EC,2021-01-30T19:00:00+00:00,2021-01-30T18:00:00-01:00,pm25,11.686,µg/m³,-0.33428,-78.5534
42641,Carapungo,Quito,EC,2021-01-30T19:00:00+00:00,2021-01-30T18:00:00-01:00,co,0.781669026,ppm,-0.09548,-78.44988
42647,San Antonio,Quito,EC,2021-01-30T19:00:00+00:00,2021-01-30T18:00:00-01:00,pm25,0,µg/m³,0.00205,-78.45199
42646,Los Chillos,Quito,EC,2021-01-30T19:00:00+00:00,2021-01-30T18:00:00-01:00,co,0.515010367,ppm,-0.29693,-78.45555
42644,El Camal,Quito,EC,2021-01-30T19:00:00+00:00,2021-01-30T18:00:00-01:00,pm25,8.194,µg/m³,-0.25192,-78.51713
42644,El Camal,Quito,EC,2021-01-30T19:00:00+00:00,2021-01-30T18:00:00-01:00,co,0.799128751,ppm,-0.25192,-78.51713
42641,Carapungo,Quito,EC,2021-01-30T19:00:00+00:00,2021-01-30T18:00:00-01:00,pm25,28.804,µg/m³,-0.09548,-78.44988
42641,Carapungo,Quito,EC,2021-01-30T19:00:00+00:00,2021-01-30T18:00:00-01:00,pm10,35.95649,µg/m³,-0.09548,-78.44988
42643,Cotocollao,Quito,EC,2021-01-30T19:00:00+00:00,2021-01-30T18:00:00-01:00,co,0.654985841,ppm,-0.11072,-78.49953
42645,Guamani,Quito,EC,2021-01-30T19:00:00+00:00,2021-01-30T18:00:00-01:00,co,0.571213508,ppm,-0.33428,-78.5534
42647,San Antonio,Quito,EC,2021-01-30T19:00:00+00:00,2021-01-30T18:00:00-01:00,pm10,0,µg/m³,0.00205,-78.45199
42643,Cotocollao,Quito,EC,2021-01-30T19:00:00+00:00,2021-01-30T18:00:00-01:00,pm25,10.736,µg/m³,-0.11072,-78.49953
42642,Centro,Quito,EC,2021-01-30T19:00:00+00:00,2021-01-30T18:00:00-01:00,pm25,8.574,µg/m³,-0.2215,-78.51413
42648,Tumbaco,Quito,EC,2021-01-30T19:00:00+00:00,2021-01-30T18:00:00-01:00,pm25,9.561,µg/m³,-0.21484,-78.40326
42648,Tumbaco,Quito,EC,2021-01-30T19:00:00+00:00,2021-01-30T18:00:00-01:00,co,0.440374336,ppm,-0.21484,-78.40326
42641,Carapungo,Quito,EC,2021-01-30T18:00:00+00:00,2021-01-30T17:00:00-01:00,co,0.759549558,ppm,-0.09548,-78.44988
42645,Guamani,Quito,EC,2021-01-30T18:00:00+00:00,2021-01-30T17:00:00-01:00,co,0.595760164,ppm,-0.33428,-78.5534
42647,San Antonio,Quito,EC,2021-01-30T18:00:00+00:00,2021-01-30T17:00:00-01:00,pm10,0,µg/m³,0.00205,-78.45199
42642,Centro,Quito,EC,2021-01-30T18:00:00+00:00,2021-01-30T17:00:00-01:00,pm25,6.713,µg/m³,-0.2215,-78.51413
42641,Carapungo,Quito,EC,2021-01-30T18:00:00+00:00,2021-01-30T17:00:00-01:00,pm10,38.98094,µg/m³,-0.09548,-78.44988
42643,Cotocollao,Quito,EC,2021-01-30T18:00:00+00:00,2021-01-30T17:00:00-01:00,co,0.654470636,ppm,-0.11072,-78.49953
42643,Cotocollao,Quito,EC,2021-01-30T18:00:00+00:00,2021-01-30T17:00:00-01:00,pm25,5.986,µg/m³,-0.11072,-78.49953
42642,Centro,Quito,EC,2021-01-30T18:00:00+00:00,2021-01-30T17:00:00-01:00,co,0.699350716,ppm,-0.2215,-78.51413
42644,El Camal,Quito,EC,2021-01-30T18:00:00+00:00,2021-01-30T17:00:00-01:00,pm25,16.188,µg/m³,-0.25192,-78.51713
42648,Tumbaco,Quito,EC,2021-01-30T18:00:00+00:00,2021-01-30T17:00:00-01:00,pm25,12.356,µg/m³,-0.21484,-78.40326
42644,El Camal,Quito,EC,2021-01-30T18:00:00+00:00,2021-01-30T17:00:00-01:00,co,0.803090105,ppm,-0.25192,-78.51713
42645,Guamani,Quito,EC,2021-01-30T18:00:00+00:00,2021-01-30T17:00:00-01:00,pm25,8.419,µg/m³,-0.33428,-78.5534
42647,San Antonio,Quito,EC,2021-01-30T18:00:00+00:00,2021-01-30T17:00:00-01:00,pm25,0,µg/m³,0.00205,-78.45199
42646,Los Chillos,Quito,EC,2021-01-30T18:00:00+00:00,2021-01-30T17:00:00-01:00,co,0.499851891,ppm,-0.29693,-78.45555
42648,Tumbaco,Quito,EC,2021-01-30T18:00:00+00:00,2021-01-30T17:00:00-01:00,co,0.439653049,ppm,-0.21484,-78.40326
42641,Carapungo,Quito,EC,2021-01-30T18:00:00+00:00,2021-01-30T17:00:00-01:00,pm25,11.799,µg/m³,-0.09548,-78.44988
42641,Carapungo,Quito,EC,2021-01-30T17:00:00+00:00,2021-01-30T16:00:00-01:00,pm10,41.51721,µg/m³,-0.09548,-78.44988
42641,Carapungo,Quito,EC,2021-01-30T17:00:00+00:00,2021-01-30T16:00:00-01:00,pm25,22.685,µg/m³,-0.09548,-78.44988
42648,Tumbaco,Quito,EC,2021-01-30T17:00:00+00:00,2021-01-30T16:00:00-01:00,co,0.430837319,ppm,-0.21484,-78.40326
42644,El Camal,Quito,EC,2021-01-30T17:00:00+00:00,2021-01-30T16:00:00-01:00,pm25,10.957,µg/m³,-0.25192,-78.51713
42645,Guamani,Quito,EC,2021-01-30T17:00:00+00:00,2021-01-30T16:00:00-01:00,co,0.58412798,ppm,-0.33428,-78.5534
42647,San Antonio,Quito,EC,2021-01-30T17:00:00+00:00,2021-01-30T16:00:00-01:00,pm10,0,µg/m³,0.00205,-78.45199
42644,El Camal,Quito,EC,2021-01-30T17:00:00+00:00,2021-01-30T16:00:00-01:00,co,0.796026072,ppm,-0.25192,-78.51713
42642,Centro,Quito,EC,2021-01-30T17:00:00+00:00,2021-01-30T16:00:00-01:00,co,0.696225139,ppm,-0.2215,-78.51413
42643,Cotocollao,Quito,EC,2021-01-30T17:00:00+00:00,2021-01-30T16:00:00-01:00,co,0.647647032,ppm,-0.11072,-78.49953
42648,Tumbaco,Quito,EC,2021-01-30T17:00:00+00:00,2021-01-30T16:00:00-01:00,pm25,7.741,µg/m³,-0.21484,-78.40326
42641,Carapungo,Quito,EC,2021-01-30T17:00:00+00:00,2021-01-30T16:00:00-01:00,co,0.726473397,ppm,-0.09548,-78.44988
42643,Cotocollao,Quito,EC,2021-01-30T17:00:00+00:00,2021-01-30T16:00:00-01:00,pm25,13.63,µg/m³,-0.11072,-78.49953
42647,San Antonio,Quito,EC,2021-01-30T17:00:00+00:00,2021-01-30T16:00:00-01:00,pm25,0,µg/m³,0.00205,-78.45199
42642,Centro,Quito,EC,2021-01-30T17:00:00+00:00,2021-01-30T16:00:00-01:00,pm25,14.8,µg/m³,-0.2215,-78.51413
42646,Los Chillos,Quito,EC,2021-01-30T17:00:00+00:00,2021-01-30T16:00:00-01:00,co,0.494848678,ppm,-0.29693,-78.45555
42645,Guamani,Quito,EC,2021-01-30T17:00:00+00:00,2021-01-30T16:00:00-01:00,pm25,15.58,µg/m³,-0.33428,-78.5534
42641,Carapungo,Quito,EC,2021-01-30T16:00:00+00:00,2021-01-30T15:00:00-01:00,co,0.692653051,ppm,-0.09548,-78.44988
42641,Carapungo,Quito,EC,2021-01-30T16:00:00+00:00,2021-01-30T15:00:00-01:00,pm10,43.27348,µg/m³,-0.09548,-78.44988
42644,El Camal,Quito,EC,2021-01-30T16:00:00+00:00,2021-01-30T15:00:00-01:00,co,0.780283697,ppm,-0.25192,-78.51713
42645,Guamani,Quito,EC,2021-01-30T16:00:00+00:00,2021-01-30T15:00:00-01:00,co,0.582387732,ppm,-0.33428,-78.5534
42643,Cotocollao,Quito,EC,2021-01-30T16:00:00+00:00,2021-01-30T15:00:00-01:00,pm25,12.894,µg/m³,-0.11072,-78.49953
42648,Tumbaco,Quito,EC,2021-01-30T16:00:00+00:00,2021-01-30T15:00:00-01:00,pm25,15.136,µg/m³,-0.21484,-78.40326
42641,Carapungo,Quito,EC,2021-01-30T16:00:00+00:00,2021-01-30T15:00:00-01:00,pm25,34.62,µg/m³,-0.09548,-78.44988
42648,Tumbaco,Quito,EC,2021-01-30T16:00:00+00:00,2021-01-30T15:00:00-01:00,co,0.416251293,ppm,-0.21484,-78.40326
42642,Centro,Quito,EC,2021-01-30T16:00:00+00:00,2021-01-30T15:00:00-01:00,co,0.692137846,ppm,-0.2215,-78.51413
42643,Cotocollao,Quito,EC,2021-01-30T16:00:00+00:00,2021-01-30T15:00:00-01:00,co,0.637434524,ppm,-0.11072,-78.49953
42647,San Antonio,Quito,EC,2021-01-30T16:00:00+00:00,2021-01-30T15:00:00-01:00,pm25,0,µg/m³,0.00205,-78.45199
42645,Guamani,Quito,EC,2021-01-30T16:00:00+00:00,2021-01-30T15:00:00-01:00,pm25,10.641,µg/m³,-0.33428,-78.5534
42642,Centro,Quito,EC,2021-01-30T16:00:00+00:00,2021-01-30T15:00:00-01:00,pm25,5.529,µg/m³,-0.2215,-78.51413
42646,Los Chillos,Quito,EC,2021-01-30T16:00:00+00:00,2021-01-30T15:00:00-01:00,co,0.491997877,ppm,-0.29693,-78.45555
